tenure_months,monthly_charges,total_purchases,avg_order_value,num_support_tickets,days_since_last_purchase,is_premium_member,num_returns,app_sessions_per_week,email_open_rate,discount_usage_rate,churn
2.3,38.49,0,52.37,0,16.2,0,0,1.58,0.161,0.261,1
17.8,47.6,11,17.51,1,5.6,1,0,3.52,0.485,0.308,0
12.4,50.4,6,35.03,1,41.7,1,0,2.59,0.333,0.389,0
37.8,63.6,14,49.81,0,31.0,0,0,1.7,0.278,0.077,0
20.8,65.84,15,53.55,2,13.2,0,0,2.98,0.457,0.192,0
17.2,40.7,13,23.25,0,36.3,0,1,5.8,0.163,0.224,1
36.3,55.07,16,27.36,1,34.0,1,4,1.57,0.466,0.106,0
33.9,73.94,16,22.91,1,8.0,1,0,0.54,0.299,0.286,0
39.0,26.66,18,34.11,1,1.3,1,0,2.79,0.197,0.568,0
9.0,34.06,5,44.87,1,17.9,1,1,6.27,0.173,0.145,0
4.8,15.21,2,56.83,0,30.8,1,1,5.43,0.887,0.334,0
2.3,33.63,3,17.15,1,52.4,0,1,1.76,0.563,0.346,0
27.4,48.7,11,53.17,0,0.8,0,1,2.38,0.527,0.173,1
1.9,6.91,4,40.74,2,10.4,1,1,3.11,0.264,0.128,1
16.1,52.87,8,34.37,1,23.0,0,0,1.7,0.244,0.092,0
3.3,36.5,8,74.47,1,12.2,0,1,4.04,0.258,0.05,0
30.2,43.87,15,63.48,2,5.1,1,0,4.57,0.059,0.221,0
19.6,23.96,9,10.72,2,18.1,1,1,3.73,0.312,0.275,0
30.1,43.16,7,63.85,0,42.0,0,0,2.67,0.373,0.529,0
16.3,75.23,6,38.22,1,57.9,0,4,3.85,0.562,0.301,1
6.0,37.8,5,17.82,4,98.3,1,0,5.58,0.672,0.384,1
9.5,5.17,2,56.78,0,9.7,0,0,7.3,0.302,0.18,0
25.6,66.85,11,57.54,1,4.5,0,0,1.8,0.255,0.035,1
3.0,54.76,2,39.2,0,32.8,1,0,8.01,0.384,0.413,0
8.9,46.69,4,44.68,0,23.3,1,0,2.14,0.462,0.411,0
7.8,55.22,5,39.96,0,28.0,0,1,2.48,0.451,0.651,1
12.8,46.49,8,36.56,1,9.0,0,0,2.67,0.677,0.266,0
21.3,74.58,8,62.62,4,5.1,0,0,4.27,0.336,0.234,1
29.6,58.54,16,34.19,2,30.2,0,0,6.3,0.433,0.278,0
3.9,36.78,2,58.22,0,11.8,0,1,5.08,0.719,0.205,0
6.4,71.86,8,46.41,1,23.3,0,1,2.43,0.561,0.197,0
4.3,77.76,1,19.41,1,41.2,0,0,2.69,0.59,0.419,0
13.2,61.39,4,35.81,0,8.4,1,0,4.03,0.657,0.248,0
4.9,52.32,4,37.33,1,29.2,0,1,10.75,0.095,0.43,1
17.7,29.63,9,29.78,0,12.1,0,1,3.41,0.367,0.582,0
32.3,57.34,16,30.94,0,19.3,0,0,1.59,0.336,0.03,0
2.4,51.98,1,47.95,0,35.2,0,0,8.1,0.66,0.3,0
6.6,44.52,6,50.94,0,7.1,1,0,4.14,0.124,0.107,0
39.2,57.59,14,47.5,0,36.5,0,1,0.94,0.424,0.095,1
15.7,46.57,10,40.5,4,4.6,1,0,1.53,0.644,0.571,0
9.0,54.88,8,32.23,3,11.0,0,2,4.6,0.555,0.306,0
67.2,63.64,34,32.49,0,6.4,0,0,4.18,0.262,0.325,0
10.9,21.04,6,41.79,1,0.3,0,0,4.95,0.312,0.235,1
20.7,26.56,14,48.57,0,0.2,0,0,5.99,0.196,0.394,1
6.9,28.58,1,62.52,0,4.3,1,0,2.62,0.18,0.068,0
5.8,79.92,3,43.89,1,20.8,0,1,3.29,0.576,0.124,0
21.6,56.4,9,48.3,2,14.9,0,0,4.07,0.057,0.391,0
41.6,58.08,20,14.3,3,7.7,0,1,1.43,0.33,0.368,0
9.3,65.33,2,11.61,0,11.7,1,1,1.79,0.908,0.213,0
5.4,26.16,1,28.01,2,22.5,0,0,4.34,0.557,0.275,0
27.1,8.31,7,46.15,4,44.0,0,1,5.49,0.199,0.46,1
9.4,43.87,2,30.09,1,6.0,0,2,3.79,0.445,0.072,1
17.9,61.16,12,5.0,0,42.4,0,3,2.69,0.355,0.136,1
9.1,41.44,5,35.18,2,10.6,0,0,1.28,0.16,0.286,0
10.4,20.34,2,63.49,0,8.2,0,3,11.81,0.521,0.26,0
6.4,28.71,1,55.72,0,16.8,0,2,3.75,0.751,0.448,0
22.0,23.77,12,15.96,0,8.8,1,0,1.77,0.422,0.276,0
18.3,33.98,5,37.62,2,6.9,1,1,2.73,0.318,0.255,0
17.8,24.13,12,32.07,2,46.0,0,0,3.84,0.667,0.153,0
7.5,47.64,3,34.26,0,10.4,1,0,4.52,0.312,0.389,1
17.1,35.14,10,44.96,4,3.3,0,0,3.2,0.357,0.247,1
45.4,56.4,16,34.28,0,11.3,0,1,8.98,0.597,0.251,0
5.5,27.42,3,58.54,0,6.8,0,0,4.29,0.725,0.103,0
6.9,49.6,5,16.52,1,14.4,0,0,5.4,0.532,0.331,0
7.3,44.32,4,48.93,1,20.6,1,2,1.45,0.33,0.086,0
14.7,52.13,12,53.07,1,0.3,0,0,3.95,0.086,0.231,0
5.1,54.66,0,33.83,2,31.0,1,0,4.13,0.141,0.58,0
19.6,56.59,11,41.67,0,12.6,0,0,1.22,0.08,0.382,0
2.1,59.95,1,72.62,3,15.6,0,1,0.88,0.102,0.311,0
23.9,54.76,16,38.47,2,3.0,1,2,4.42,0.509,0.318,0
17.6,50.36,7,49.97,1,11.5,0,0,1.42,0.635,0.483,0
44.7,33.0,20,52.65,2,13.6,1,1,3.33,0.641,0.039,0
5.7,60.31,1,21.67,0,0.8,0,1,5.84,0.325,0.458,0
27.9,32.46,13,75.59,1,3.9,0,0,8.46,0.406,0.181,0
12.5,39.75,7,34.36,3,9.2,0,0,1.06,0.232,0.436,0
10.6,29.49,8,35.24,0,4.0,1,2,4.66,0.314,0.335,1
5.5,29.12,3,47.66,1,7.7,1,0,4.89,0.214,0.195,0
9.2,39.29,5,40.37,2,42.2,1,0,6.37,0.117,0.073,0
9.6,40.81,1,32.88,3,19.6,0,1,3.79,0.381,0.375,1
3.3,30.36,0,47.93,0,15.9,1,0,11.57,0.106,0.396,0
17.4,45.4,9,18.63,1,37.2,0,2,3.12,0.152,0.384,1
15.8,47.82,11,60.71,2,5.4,0,1,2.13,0.243,0.211,1
20.6,35.19,8,43.51,0,74.7,1,0,2.27,0.421,0.053,0
8.2,86.21,6,46.85,3,5.0,1,0,0.86,0.189,0.323,0
24.5,50.99,6,32.67,1,13.6,1,0,7.69,0.14,0.266,0
33.5,47.13,17,29.87,1,66.3,0,2,6.9,0.501,0.3,0
11.3,32.83,7,19.71,1,8.1,0,0,2.0,0.155,0.387,0
5.8,47.48,5,49.35,1,3.7,1,0,1.69,0.429,0.243,1
14.2,49.33,13,13.81,0,10.5,0,1,0.4,0.591,0.226,0
13.7,44.94,2,41.22,1,5.3,0,0,4.76,0.319,0.36,0
11.7,70.54,2,30.31,0,27.6,0,1,1.51,0.434,0.047,1
20.7,14.37,9,41.3,1,50.6,0,1,2.46,0.121,0.106,0
10.2,38.15,2,24.23,0,38.9,1,0,5.76,0.253,0.351,0
5.4,57.85,1,56.69,2,3.1,0,0,2.92,0.38,0.353,0
15.1,28.86,9,22.79,2,60.3,0,0,0.43,0.657,0.4,1
21.4,17.16,11,5.0,1,26.6,1,0,11.4,0.604,0.47,0
22.6,35.66,16,32.92,2,28.4,0,0,8.83,0.31,0.139,0
9.7,63.79,4,24.52,0,16.0,0,0,8.78,0.379,0.339,0
16.8,29.29,7,34.19,0,9.4,0,1,2.34,0.243,0.455,0
33.9,38.58,17,25.55,2,5.8,0,2,3.52,0.591,0.216,0
28.4,52.59,12,41.58,1,12.7,0,1,0.35,0.122,0.535,0
3.1,34.57,3,17.63,1,32.7,0,0,0.8,0.15,0.412,1
10.3,37.08,4,38.06,0,7.5,0,1,7.23,0.398,0.078,0
32.4,33.26,16,33.34,2,44.1,1,0,1.05,0.412,0.099,0
3.0,34.78,0,23.55,1,3.2,0,0,5.47,0.624,0.396,1
12.8,24.07,4,20.42,1,1.0,0,0,4.29,0.412,0.072,0
8.1,40.37,7,58.2,0,14.0,0,0,4.6,0.56,0.328,0
17.1,64.16,10,18.78,5,52.9,1,0,1.38,0.423,0.235,0
1.4,73.49,1,26.53,0,36.1,1,1,5.85,0.697,0.14,0
30.4,67.5,13,55.37,0,3.0,1,1,5.75,0.589,0.067,0
13.3,47.48,8,40.01,0,3.0,0,0,4.2,0.27,0.269,1
5.1,74.86,2,41.46,0,2.0,0,2,1.63,0.563,0.459,0
7.2,86.45,3,25.29,1,31.0,0,1,2.91,0.482,0.092,1
17.5,48.26,7,34.96,1,8.0,0,2,3.55,0.472,0.082,0
6.7,27.17,2,68.87,1,8.1,0,1,3.6,0.609,0.238,1
40.7,68.61,17,54.37,2,51.8,0,0,4.05,0.39,0.679,0
12.1,23.34,7,22.23,2,20.5,0,0,7.34,0.564,0.218,0
35.9,29.04,21,32.62,0,53.3,0,0,3.46,0.277,0.163,0
15.2,7.51,6,5.0,0,5.5,0,1,1.43,0.851,0.271,0
22.0,58.09,6,48.48,2,27.1,1,0,4.12,0.328,0.17,0
21.1,5.0,4,22.03,1,2.0,0,0,8.15,0.047,0.322,0
9.0,62.87,7,44.94,0,21.9,0,0,0.64,0.541,0.532,0
22.2,77.57,10,37.7,1,11.3,0,0,3.21,0.18,0.192,0
9.7,76.1,1,31.92,1,0.6,0,2,5.21,0.333,0.259,0
2.7,22.22,3,34.33,0,1.8,0,1,1.54,0.615,0.387,1
11.3,11.45,9,34.34,2,56.5,0,1,1.46,0.489,0.511,1
4.4,33.44,0,20.73,1,30.7,1,0,1.69,0.461,0.213,0
9.4,60.83,6,50.74,0,32.3,0,0,7.19,0.595,0.193,0
13.0,66.67,8,38.81,1,0.7,1,0,6.12,0.176,0.049,0
6.0,56.96,2,56.59,2,27.7,0,0,5.04,0.086,0.109,0
20.0,54.5,6,14.02,1,0.5,0,0,3.95,0.806,0.405,0
9.6,87.5,4,52.47,1,6.7,0,1,2.02,0.564,0.171,0
4.3,36.4,1,29.58,1,13.8,1,1,1.49,0.612,0.447,0
6.1,31.0,1,31.18,1,10.0,0,0,3.58,0.359,0.269,0
14.5,23.6,12,53.38,1,3.0,1,0,1.74,0.379,0.119,0
10.9,52.79,7,54.84,1,81.7,0,1,2.64,0.301,0.193,0
16.6,41.77,6,60.74,3,1.1,0,0,3.84,0.288,0.386,0
14.6,59.85,4,37.41,4,23.0,1,1,1.74,0.394,0.226,0
5.6,36.89,1,34.08,0,31.3,1,1,2.73,0.586,0.379,0
8.0,56.32,5,58.51,2,6.5,0,1,2.6,0.375,0.299,0
24.4,38.09,11,48.16,1,10.5,0,2,5.11,0.319,0.143,1
6.5,42.07,7,41.73,1,1.8,0,0,2.06,0.093,0.114,1
36.5,43.78,22,7.25,3,8.9,0,1,3.17,0.268,0.088,0
3.4,14.39,2,33.13,1,8.5,1,0,6.77,0.271,0.123,0
23.8,42.48,15,31.43,3,0.6,0,1,6.72,0.281,0.307,0
12.3,55.12,7,34.02,1,6.1,0,0,4.28,0.414,0.136,0
5.6,27.21,1,25.96,0,52.5,0,0,2.8,0.525,0.272,1
14.2,79.38,8,32.07,3,22.6,1,1,0.25,0.097,0.07,0
6.7,45.09,4,60.15,1,0.3,0,2,6.81,0.629,0.23,0
8.4,33.72,6,52.05,0,14.6,0,4,0.94,0.574,0.653,0
9.8,33.17,4,44.85,0,8.6,1,1,0.74,0.651,0.028,0
22.5,69.67,12,43.1,3,83.7,0,0,5.51,0.522,0.191,0
7.9,30.15,4,22.71,1,59.4,1,1,7.94,0.296,0.222,0
15.9,50.37,6,45.93,1,23.2,0,0,2.33,0.399,0.408,0
23.1,60.89,12,46.39,1,0.4,1,0,1.24,0.49,0.227,0
13.9,54.98,10,38.12,1,3.2,0,1,4.18,0.473,0.412,1
17.7,34.87,6,18.89,1,28.5,1,0,0.81,0.262,0.141,0
12.9,60.11,10,59.57,1,18.4,0,0,3.85,0.564,0.477,0
19.7,47.8,8,35.86,1,5.3,0,2,8.83,0.86,0.365,0
4.1,14.04,3,44.21,0,2.3,0,0,3.99,0.39,0.336,1
34.3,67.02,8,50.18,2,9.1,1,0,2.38,0.397,0.358,0
7.4,33.96,5,15.52,1,41.9,0,0,2.85,0.397,0.134,0
12.4,41.84,4,60.84,0,15.5,1,0,1.4,0.759,0.185,0
1.9,50.57,1,18.85,2,6.9,0,0,2.09,0.443,0.423,0
8.7,35.43,1,35.8,2,1.9,0,0,3.55,0.303,0.291,1
16.3,58.62,8,59.88,0,4.0,1,1,4.0,0.099,0.21,1
37.4,25.13,22,19.68,1,10.8,1,1,5.55,0.687,0.163,0
20.3,34.66,15,33.06,1,28.3,1,1,9.98,0.752,0.229,0
9.3,67.06,8,50.24,0,13.3,0,4,8.98,0.96,0.284,0
3.1,45.45,0,56.85,3,12.7,1,0,0.82,0.451,0.316,0
31.7,25.98,18,18.17,1,6.5,0,0,1.95,0.194,0.67,1
9.0,46.42,3,21.68,2,5.8,0,2,1.53,0.423,0.379,0
16.3,52.23,10,34.73,1,22.3,0,1,8.86,0.426,0.205,0
9.3,16.45,8,47.21,1,25.0,0,0,9.5,0.171,0.397,0
17.8,74.78,14,35.76,1,65.3,1,0,5.2,0.544,0.323,0
30.7,77.21,10,38.12,1,46.0,1,0,1.68,0.458,0.159,0
22.3,47.16,9,35.41,2,17.6,0,0,0.72,0.624,0.486,0
10.8,41.4,6,40.07,1,18.9,0,1,2.84,0.186,0.168,1
32.2,45.41,14,43.16,2,9.9,1,1,3.2,0.608,0.018,0
43.0,61.07,25,46.4,0,72.3,0,0,2.0,0.091,0.097,0
26.4,53.15,12,61.98,1,49.7,0,0,0.66,0.213,0.563,0
9.6,49.31,2,43.43,3,0.9,0,1,2.42,0.364,0.102,1
23.9,69.88,9,47.94,4,9.3,0,0,4.36,0.165,0.581,0
26.2,65.36,10,49.56,2,10.3,1,0,9.39,0.215,0.197,0
10.9,27.72,9,50.06,2,6.3,1,1,1.54,0.483,0.399,0
43.0,60.97,17,43.1,2,11.6,1,1,1.99,0.127,0.392,0
29.8,65.73,13,62.69,1,12.0,1,0,4.88,0.295,0.312,0
11.4,50.01,5,9.27,2,30.0,0,0,4.74,0.536,0.311,0
9.6,55.78,2,36.69,4,48.2,0,0,1.8,0.1,0.346,0
25.8,39.47,16,42.8,0,15.0,0,0,9.29,0.754,0.046,0
50.7,23.32,27,28.77,0,5.9,1,0,2.17,0.35,0.704,0
4.4,78.97,2,59.41,2,15.4,1,1,0.47,0.54,0.07,0
18.4,20.89,9,7.09,1,3.9,0,0,1.47,0.605,0.474,0
23.6,75.26,13,32.39,1,8.6,1,1,3.64,0.46,0.539,0
30.5,43.83,11,12.06,3,15.3,0,0,2.82,0.046,0.131,0
23.7,67.45,9,31.81,0,60.6,0,0,3.66,0.148,0.43,1
9.1,45.41,4,25.93,2,12.7,0,0,8.84,0.509,0.283,0
4.0,61.87,4,42.54,1,0.2,0,0,6.01,0.421,0.236,1
10.5,53.08,4,72.36,0,2.3,0,0,0.63,0.425,0.26,0
23.2,32.95,11,58.12,1,10.2,1,2,0.26,0.516,0.139,0
8.3,47.41,9,17.25,2,3.7,0,0,5.62,0.334,0.417,1
33.8,42.43,14,45.08,1,7.8,0,1,10.35,0.24,0.143,0
12.1,56.57,5,30.33,2,41.0,0,0,2.26,0.308,0.339,0
7.8,47.55,5,51.26,1,23.3,0,2,3.75,0.105,0.643,0
19.9,50.15,9,49.71,0,20.2,0,0,4.61,0.442,0.386,1
11.1,26.53,3,58.97,2,10.0,0,1,8.27,0.791,0.385,0
9.4,21.99,7,62.22,2,29.5,1,0,1.82,0.709,0.294,0
46.7,46.27,30,53.47,2,129.5,1,0,2.72,0.601,0.325,0
8.2,48.27,3,35.67,1,8.1,0,0,3.14,0.254,0.707,0
10.2,26.07,7,35.37,0,22.0,0,1,6.37,0.592,0.38,0
20.1,55.29,11,18.24,1,4.5,0,1,4.92,0.852,0.287,0
33.5,56.07,22,43.81,1,2.1,0,0,2.55,0.663,0.589,0
18.8,47.81,8,44.91,1,70.9,1,1,5.15,0.314,0.087,0
14.4,45.28,4,11.59,0,4.6,0,1,5.67,0.502,0.08,0
50.3,22.19,29,54.99,3,2.2,0,0,4.51,0.413,0.363,0
9.8,21.88,5,33.78,0,13.2,0,0,0.95,0.32,0.092,0
9.8,52.1,7,22.18,1,23.8,0,0,6.05,0.094,0.353,0
8.3,30.1,3,41.06,1,0.0,0,1,9.63,0.218,0.329,1
18.0,31.36,18,16.61,3,10.2,0,0,3.27,0.343,0.172,0
6.4,50.02,3,27.74,2,12.7,0,1,0.78,0.598,0.195,0
5.0,81.68,1,24.89,2,13.6,0,0,4.76,0.451,0.269,1
10.1,37.85,5,25.03,2,10.3,0,2,0.25,0.057,0.212,0
2.9,81.91,0,22.43,3,3.3,1,0,3.72,0.264,0.334,1
16.3,43.63,4,34.55,1,24.9,1,0,6.87,0.536,0.345,0
18.0,55.15,5,50.68,0,20.3,0,0,5.13,0.411,0.342,0
20.3,62.27,11,22.41,1,0.7,1,0,4.85,0.321,0.09,0
24.6,63.59,8,27.82,2,18.5,1,0,5.39,0.582,0.285,0
10.4,51.1,10,22.53,1,27.9,1,1,5.87,0.457,0.18,0
30.9,40.87,13,50.91,1,2.7,0,2,2.63,0.248,0.345,0
28.9,59.91,15,32.25,0,28.8,1,1,2.15,0.817,0.168,0
5.6,52.63,5,43.9,3,6.0,1,0,1.1,0.664,0.198,0
12.9,37.15,10,31.63,2,22.6,1,0,2.13,0.43,0.121,1
1.1,70.36,1,60.35,1,22.1,0,0,1.39,0.254,0.098,0
31.2,53.23,17,35.45,1,16.7,1,0,2.85,0.247,0.27,0
24.3,31.51,15,54.73,0,5.0,0,1,5.39,0.541,0.193,0
36.1,29.41,17,51.55,2,6.4,1,1,4.13,0.164,0.518,0
3.4,80.26,3,32.87,1,12.8,0,0,1.76,0.224,0.508,1
19.2,36.13,6,27.63,1,0.5,0,1,3.19,0.066,0.282,0
8.8,58.55,5,31.28,0,10.8,0,1,2.68,0.283,0.782,0
1.8,51.78,0,33.1,2,23.6,0,0,8.96,0.496,0.321,1
26.8,57.94,4,58.94,2,0.0,0,0,4.11,0.573,0.308,1
4.5,79.41,3,52.94,0,26.9,0,0,3.3,0.616,0.164,1
17.4,62.95,8,43.96,2,11.3,0,0,6.74,0.191,0.121,1
8.7,60.04,7,30.04,1,13.3,0,2,1.0,0.246,0.233,1
15.3,41.46,10,25.37,1,5.0,0,1,1.29,0.245,0.475,0
24.8,33.04,18,16.14,1,10.7,0,1,3.2,0.968,0.174,0
15.3,88.55,6,32.77,0,14.1,0,1,3.67,0.245,0.297,1
6.3,44.25,4,29.38,1,77.1,0,2,1.11,0.249,0.209,1
47.5,43.08,25,56.95,1,19.3,0,1,1.8,0.567,0.51,0
10.5,50.2,4,45.5,2,19.9,0,1,6.77,0.487,0.101,0
7.4,48.45,2,37.36,1,115.9,0,0,8.54,0.224,0.085,0
12.6,73.67,8,50.26,1,0.7,1,0,4.5,0.294,0.322,0
3.4,54.71,2,57.16,0,41.0,0,1,7.41,0.309,0.42,0
8.0,21.42,3,35.53,0,31.3,0,0,5.7,0.475,0.458,0
11.0,33.13,5,35.41,0,1.0,1,0,2.48,0.157,0.066,0
16.3,45.19,9,17.17,2,11.7,0,0,2.58,0.127,0.614,0
14.0,63.46,5,59.0,3,14.6,0,0,3.59,0.222,0.336,0
19.2,17.63,11,52.45,1,0.7,1,0,2.6,0.28,0.566,0
13.0,53.89,6,29.69,2,11.9,0,0,1.95,0.752,0.304,0
28.6,58.16,23,52.46,1,42.5,0,1,2.54,0.293,0.318,0
21.6,60.88,8,5.0,0,0.6,1,1,2.0,0.211,0.085,0
18.2,43.56,12,30.81,0,35.2,1,0,4.94,0.06,0.064,0
31.9,63.89,13,38.79,3,36.5,0,2,0.85,0.248,0.332,0
31.9,30.33,14,42.53,0,0.1,0,1,4.4,0.505,0.205,0
14.8,62.02,5,51.81,2,47.9,0,1,3.49,0.321,0.473,0
10.1,43.89,7,25.12,0,25.1,1,0,5.76,0.89,0.287,0
15.8,45.77,4,46.46,2,56.3,0,0,2.84,0.291,0.032,0
12.2,45.57,3,50.03,2,52.9,0,0,6.59,0.753,0.206,0
9.8,56.7,3,34.47,2,5.7,1,1,2.6,0.336,0.259,0
15.4,25.11,9,31.07,3,14.6,0,0,4.6,0.363,0.186,0
17.8,60.94,6,19.64,1,13.4,1,2,3.35,0.102,0.238,0
20.9,60.68,10,29.08,0,24.7,0,0,5.21,0.494,0.396,0
35.3,39.57,23,7.96,3,17.4,0,1,10.38,0.409,0.428,1
16.5,45.04,10,34.9,0,66.5,1,1,7.52,0.522,0.323,0
13.3,29.53,3,39.47,1,14.0,1,0,1.12,0.578,0.236,0
26.4,24.11,10,33.53,2,9.4,0,2,5.81,0.216,0.145,0
6.8,48.55,3,31.44,4,96.8,0,0,1.17,0.173,0.234,0
3.0,48.67,2,37.11,1,18.0,0,0,9.94,0.583,0.701,0
19.0,38.93,7,40.91,2,10.5,1,1,2.58,0.483,0.498,0
10.5,22.5,10,46.34,1,8.7,1,1,3.7,0.533,0.304,0
11.1,53.23,8,15.61,1,24.6,0,0,2.47,0.447,0.646,0
6.7,38.5,5,31.2,1,44.0,1,1,1.5,0.544,0.138,0
30.0,31.51,20,15.91,2,3.9,0,1,2.37,0.192,0.112,0
3.1,67.97,0,31.01,1,9.3,1,2,3.32,0.34,0.207,0
20.4,27.45,13,53.55,3,1.4,0,0,1.99,0.524,0.348,0
13.4,55.11,5,41.04,1,6.4,1,0,9.8,0.763,0.183,0
36.8,18.01,18,32.03,1,49.9,1,0,5.17,0.834,0.747,0
26.4,19.15,6,27.07,1,20.7,1,0,4.1,0.33,0.443,0
5.2,53.69,5,30.75,1,48.6,0,1,0.45,0.415,0.184,1
21.6,38.95,19,29.04,2,16.3,0,0,0.72,0.191,0.173,0
18.6,23.96,14,43.01,2,87.1,0,1,6.24,0.61,0.243,1
12.7,62.1,5,24.22,2,20.2,1,0,4.42,0.314,0.151,1
20.5,51.68,8,31.5,2,25.5,0,0,7.41,0.291,0.178,1
7.9,6.7,2,28.03,3,39.8,0,2,3.0,0.394,0.373,0
14.4,62.27,7,20.26,1,8.8,0,1,7.01,0.458,0.369,0
13.6,25.85,8,14.93,0,7.0,0,1,2.23,0.632,0.236,0
7.0,14.26,3,37.33,3,3.8,0,0,1.3,0.621,0.492,1
10.5,30.23,5,18.48,1,24.5,0,0,0.65,0.477,0.08,0
9.1,44.25,3,36.5,0,34.1,0,0,2.93,0.099,0.303,0
17.8,46.39,10,52.34,1,9.8,0,0,4.75,0.241,0.341,0
31.2,15.57,14,36.91,1,0.0,0,0,14.08,0.389,0.55,0
4.2,19.56,0,34.23,1,47.7,0,1,0.52,0.598,0.046,0
18.1,31.3,6,14.36,1,25.7,1,0,1.19,0.212,0.19,0
8.8,32.45,6,27.43,1,43.4,0,1,2.74,0.413,0.22,1
25.3,58.71,9,23.99,0,42.0,1,2,5.14,0.506,0.319,0
18.0,37.56,10,28.51,0,13.5,0,1,0.57,0.127,0.329,0
3.2,58.37,2,38.57,2,28.1,0,0,1.11,0.292,0.274,1
15.4,64.72,8,46.91,2,37.7,0,2,2.42,0.156,0.378,1
12.2,55.0,4,5.0,0,0.9,1,1,2.16,0.694,0.431,0
4.6,5.0,3,55.81,1,33.4,1,0,2.67,0.254,0.489,0
8.9,39.53,1,19.42,1,13.9,0,1,1.7,0.8,0.449,0
14.9,42.01,8,66.31,2,8.8,1,0,2.01,0.298,0.296,0
9.1,44.02,4,29.44,3,3.8,1,1,4.85,0.142,0.281,0
27.3,7.52,22,41.93,0,5.1,0,0,3.21,0.611,0.513,0
12.1,31.25,6,38.9,0,31.8,0,0,3.21,0.244,0.43,0
8.4,20.48,3,31.19,1,39.9,0,0,0.84,0.26,0.059,0
15.5,28.32,7,51.01,0,66.0,1,0,11.79,0.223,0.279,0
17.0,40.34,12,56.02,0,3.2,1,0,4.17,0.092,0.199,0
25.5,31.65,14,34.0,2,14.5,0,1,4.66,0.187,0.181,0
14.0,29.65,4,23.94,0,49.8,0,0,5.87,0.09,0.529,1
16.5,41.44,9,19.18,3,5.0,0,0,3.72,0.699,0.353,0
21.3,36.14,10,54.46,0,5.5,1,0,3.05,0.123,0.562,0
7.0,48.59,1,18.47,0,15.6,0,1,9.32,0.268,0.196,0
24.4,37.44,13,39.9,2,16.9,0,0,3.61,0.385,0.375,0
4.7,16.78,6,45.91,1,4.3,0,1,6.36,0.287,0.279,0
14.7,26.44,7,27.23,4,14.6,0,0,4.27,0.307,0.185,1
14.9,39.1,7,47.31,0,48.5,1,0,6.05,0.707,0.256,0
14.7,36.94,9,36.72,2,17.5,1,0,2.52,0.367,0.483,0
4.3,19.56,2,34.1,1,30.8,0,1,1.02,0.102,0.137,1
1.0,57.18,0,16.45,1,29.8,0,0,1.81,0.415,0.224,1
10.7,50.62,3,29.06,2,9.7,0,1,8.36,0.14,0.189,0
17.4,34.19,8,26.59,2,31.0,1,2,8.44,0.634,0.358,0
34.2,42.05,12,48.77,2,35.3,0,0,0.56,0.222,0.041,0
17.5,25.71,8,41.68,2,11.0,1,0,4.42,0.323,0.332,0
4.6,60.36,1,25.53,0,30.9,1,0,0.8,0.205,0.285,1
11.2,82.24,1,12.91,0,100.3,0,0,0.46,0.29,0.247,1
11.8,33.4,2,48.13,1,19.9,1,1,1.47,0.286,0.527,0
31.0,67.03,16,52.72,4,5.7,0,0,4.77,0.207,0.094,0
17.9,29.51,10,52.99,1,36.4,0,1,1.98,0.268,0.194,0
5.4,35.42,3,42.5,0,2.6,0,0,2.74,0.71,0.323,0
8.5,70.81,5,22.64,1,13.9,0,1,1.42,0.442,0.221,0
22.8,42.84,9,28.02,1,45.6,0,1,3.07,0.469,0.644,0
15.6,57.37,11,5.0,3,20.9,1,1,1.25,0.199,0.283,0
13.4,40.15,5,39.85,1,71.6,0,0,6.44,0.525,0.33,0
11.2,12.55,6,47.26,2,10.0,0,0,4.48,0.272,0.094,0
22.4,87.07,8,24.26,2,15.0,0,0,2.92,0.443,0.327,0
9.9,41.1,1,25.23,0,9.1,0,0,7.69,0.125,0.127,0
8.2,47.81,3,5.0,2,21.2,1,0,3.17,0.578,0.361,0
25.1,31.81,13,44.77,0,7.3,0,0,3.54,0.33,0.211,0
1.0,59.04,0,55.28,0,6.3,0,1,3.27,0.09,0.196,0
5.2,57.72,4,36.75,0,26.9,0,2,3.0,0.417,0.271,0
7.2,16.97,1,27.32,0,74.2,1,1,5.02,0.018,0.623,1
26.3,48.08,15,24.85,3,3.8,1,2,7.07,0.396,0.05,0
15.0,60.79,6,30.04,1,41.3,1,0,8.43,0.249,0.136,0
4.9,66.61,4,49.35,1,55.1,0,2,11.36,0.431,0.457,1
4.5,56.64,2,30.53,1,29.3,1,0,2.69,0.24,0.409,0
26.8,58.22,14,21.79,1,10.0,0,0,4.97,0.332,0.303,0
4.6,35.28,3,68.12,0,1.3,1,0,0.88,0.369,0.231,1
8.0,22.88,6,19.47,2,0.6,0,0,1.53,0.121,0.501,0
9.6,39.4,4,21.37,1,18.1,0,0,9.6,0.243,0.568,0
19.2,22.47,14,25.0,1,31.0,0,2,1.07,0.387,0.161,0
8.9,31.7,7,39.71,1,7.3,1,1,2.01,0.204,0.216,0
3.9,31.43,4,32.7,1,11.8,0,0,1.3,0.533,0.208,0
20.4,28.07,14,29.86,2,5.8,1,0,0.41,0.515,0.494,0
20.1,54.58,13,36.92,0,33.5,0,2,2.04,0.298,0.414,0
36.7,26.77,14,20.67,1,32.2,0,2,7.42,0.205,0.135,0
